,ride_date,ride_count,month,year,m_y
475,2020-05-20,3347,5,2020,5-2020
476,2020-05-21,3637,5,2020,5-2020
477,2020-05-22,2988,5,2020,5-2020
478,2020-05-23,8915,5,2020,5-2020
479,2020-05-24,6207,5,2020,5-2020
480,2020-05-25,8613,5,2020,5-2020
481,2020-05-26,4799,5,2020,5-2020
482,2020-05-27,4687,5,2020,5-2020
483,2020-05-28,3387,5,2020,5-2020
484,2020-05-29,5466,5,2020,5-2020
485,2020-05-30,10431,5,2020,5-2020
486,2020-05-31,7401,5,2020,5-2020
487,2020-06-01,4836,6,2020,6-2020
488,2020-06-02,5246,6,2020,6-2020
489,2020-06-03,6358,6,2020,6-2020
490,2020-06-04,5026,6,2020,6-2020
491,2020-06-05,4895,6,2020,6-2020
492,2020-06-06,14999,6,2020,6-2020
493,2020-06-07,10329,6,2020,6-2020
494,2020-06-08,6832,6,2020,6-2020
495,2020-06-09,6607,6,2020,6-2020
496,2020-06-10,5257,6,2020,6-2020
497,2020-06-11,4582,6,2020,6-2020
498,2020-06-12,7208,6,2020,6-2020
499,2020-06-13,11778,6,2020,6-2020
500,2020-06-14,10008,6,2020,6-2020
501,2020-06-15,5899,6,2020,6-2020
502,2020-06-16,6065,6,2020,6-2020
503,2020-06-17,2819,6,2020,6-2020
504,2020-06-18,5716,6,2020,6-2020
505,2020-06-19,7050,6,2020,6-2020
506,2020-06-20,6113,6,2020,6-2020
507,2020-06-21,8800,6,2020,6-2020
508,2020-06-22,4850,6,2020,6-2020
509,2020-06-23,6057,6,2020,6-2020
510,2020-06-24,7222,6,2020,6-2020
511,2020-06-25,5934,6,2020,6-2020
512,2020-06-26,7927,6,2020,6-2020
513,2020-06-27,8835,6,2020,6-2020
514,2020-06-28,8344,6,2020,6-2020
515,2020-06-29,6240,6,2020,6-2020
516,2020-06-30,6531,6,2020,6-2020
517,2020-07-01,6247,7,2020,7-2020
518,2020-07-02,7304,7,2020,7-2020
519,2020-07-03,8283,7,2020,7-2020
520,2020-07-04,10983,7,2020,7-2020
521,2020-07-05,6832,7,2020,7-2020
522,2020-07-06,4851,7,2020,7-2020
523,2020-07-07,5633,7,2020,7-2020
524,2020-07-08,6526,7,2020,7-2020
525,2020-07-09,6463,7,2020,7-2020
526,2020-07-10,7237,7,2020,7-2020
527,2020-07-11,9762,7,2020,7-2020
528,2020-07-12,8323,7,2020,7-2020
529,2020-07-13,6377,7,2020,7-2020
530,2020-07-14,6809,7,2020,7-2020
531,2020-07-15,6893,7,2020,7-2020
532,2020-07-16,7032,7,2020,7-2020
533,2020-07-17,7468,7,2020,7-2020
534,2020-07-18,9413,7,2020,7-2020
535,2020-07-19,7479,7,2020,7-2020
536,2020-07-20,5183,7,2020,7-2020
537,2020-07-21,5526,7,2020,7-2020
538,2020-07-22,4174,7,2020,7-2020
539,2020-07-23,6041,7,2020,7-2020
540,2020-07-24,6674,7,2020,7-2020
541,2020-07-25,10375,7,2020,7-2020
542,2020-07-26,7943,7,2020,7-2020
543,2020-07-27,6433,7,2020,7-2020
544,2020-07-28,6548,7,2020,7-2020
545,2020-07-29,6973,7,2020,7-2020
546,2020-07-30,5774,7,2020,7-2020
547,2020-07-31,5542,7,2020,7-2020
