,ride_date,ride_count,month,year,m_y
630,2020-09-22,2488,9,2020,9-2020
631,2020-09-23,2690,9,2020,9-2020
632,2020-09-24,2697,9,2020,9-2020
633,2020-09-25,3143,9,2020,9-2020
634,2020-09-26,3699,9,2020,9-2020
635,2020-09-27,2970,9,2020,9-2020
636,2020-09-28,2475,9,2020,9-2020
637,2020-09-29,2462,9,2020,9-2020
638,2020-09-30,2778,9,2020,9-2020
639,2020-10-01,2492,10,2020,10-2020
640,2020-10-02,2653,10,2020,10-2020
641,2020-10-03,3442,10,2020,10-2020
642,2020-10-04,2541,10,2020,10-2020
643,2020-10-05,2453,10,2020,10-2020
644,2020-10-06,2426,10,2020,10-2020
645,2020-10-07,2574,10,2020,10-2020
646,2020-10-08,2428,10,2020,10-2020
647,2020-10-09,3069,10,2020,10-2020
648,2020-10-10,3187,10,2020,10-2020
649,2020-10-11,3375,10,2020,10-2020
650,2020-10-12,2727,10,2020,10-2020
651,2020-10-13,2830,10,2020,10-2020
652,2020-10-14,3084,10,2020,10-2020
653,2020-10-15,3016,10,2020,10-2020
654,2020-10-16,3220,10,2020,10-2020
655,2020-10-17,3942,10,2020,10-2020
656,2020-10-18,3263,10,2020,10-2020
657,2020-10-19,2656,10,2020,10-2020
658,2020-10-20,2814,10,2020,10-2020
659,2020-10-21,2893,10,2020,10-2020
660,2020-10-22,2772,10,2020,10-2020
661,2020-10-23,3336,10,2020,10-2020
662,2020-10-24,3447,10,2020,10-2020
663,2020-10-25,3151,10,2020,10-2020
664,2020-10-26,2760,10,2020,10-2020
665,2020-10-27,3025,10,2020,10-2020
666,2020-10-28,2858,10,2020,10-2020
667,2020-10-29,3135,10,2020,10-2020
668,2020-10-30,3233,10,2020,10-2020
669,2020-10-31,3815,10,2020,10-2020
670,2020-11-01,3162,11,2020,11-2020
671,2020-11-02,2755,11,2020,11-2020
672,2020-11-03,2964,11,2020,11-2020
673,2020-11-04,2699,11,2020,11-2020
674,2020-11-05,2878,11,2020,11-2020
675,2020-11-06,3019,11,2020,11-2020
676,2020-11-07,3829,11,2020,11-2020
677,2020-11-08,2338,11,2020,11-2020
678,2020-11-09,2254,11,2020,11-2020
679,2020-11-10,2522,11,2020,11-2020
680,2020-11-11,2718,11,2020,11-2020
681,2020-11-12,2673,11,2020,11-2020
682,2020-11-13,1858,11,2020,11-2020
683,2020-11-14,3137,11,2020,11-2020
684,2020-11-15,2756,11,2020,11-2020
685,2020-11-16,2451,11,2020,11-2020
686,2020-11-17,1597,11,2020,11-2020
687,2020-11-18,2371,11,2020,11-2020
688,2020-11-19,2557,11,2020,11-2020
689,2020-11-20,2930,11,2020,11-2020
690,2020-11-21,2848,11,2020,11-2020
691,2020-11-22,2249,11,2020,11-2020
692,2020-11-23,2276,11,2020,11-2020
693,2020-11-24,2399,11,2020,11-2020
694,2020-11-25,2469,11,2020,11-2020
695,2020-11-26,1283,11,2020,11-2020
696,2020-11-27,2021,11,2020,11-2020
697,2020-11-28,2228,11,2020,11-2020
698,2020-11-29,2094,11,2020,11-2020
699,2020-11-30,2103,11,2020,11-2020
700,2020-12-01,2105,12,2020,12-2020
701,2020-12-02,2281,12,2020,12-2020
702,2020-12-03,2245,12,2020,12-2020
703,2020-12-04,2490,12,2020,12-2020
704,2020-12-05,2819,12,2020,12-2020
705,2020-12-06,2245,12,2020,12-2020
706,2020-12-07,2029,12,2020,12-2020
707,2020-12-08,2125,12,2020,12-2020
708,2020-12-09,2114,12,2020,12-2020
709,2020-12-10,2037,12,2020,12-2020
710,2020-12-11,1840,12,2020,12-2020
711,2020-12-12,2149,12,2020,12-2020
712,2020-12-13,776,12,2020,12-2020
713,2020-12-14,1892,12,2020,12-2020
714,2020-12-15,1949,12,2020,12-2020
715,2020-12-16,1904,12,2020,12-2020
716,2020-12-17,1992,12,2020,12-2020
717,2020-12-18,2096,12,2020,12-2020
718,2020-12-19,2296,12,2020,12-2020
719,2020-12-20,1895,12,2020,12-2020
720,2020-12-21,1791,12,2020,12-2020
721,2020-12-22,1938,12,2020,12-2020
722,2020-12-23,2018,12,2020,12-2020
723,2020-12-24,1597,12,2020,12-2020
724,2020-12-25,491,12,2020,12-2020
725,2020-12-26,1528,12,2020,12-2020
726,2020-12-27,1451,12,2020,12-2020
727,2020-12-28,1625,12,2020,12-2020
728,2020-12-29,1938,12,2020,12-2020
729,2020-12-30,1856,12,2020,12-2020
730,2020-12-31,2098,12,2020,12-2020
731,2021-01-01,1471,1,2021,1-2021
732,2021-01-02,989,1,2021,1-2021
733,2021-01-03,1479,1,2021,1-2021
734,2021-01-04,1197,1,2021,1-2021
735,2021-01-05,1778,1,2021,1-2021
736,2021-01-06,1541,1,2021,1-2021
737,2021-01-07,1867,1,2021,1-2021
738,2021-01-08,1931,1,2021,1-2021
739,2021-01-09,2405,1,2021,1-2021
740,2021-01-10,1752,1,2021,1-2021
741,2021-01-11,1732,1,2021,1-2021
742,2021-01-12,1675,1,2021,1-2021
743,2021-01-13,2070,1,2021,1-2021
744,2021-01-14,2000,1,2021,1-2021
745,2021-01-15,2147,1,2021,1-2021
746,2021-01-16,2549,1,2021,1-2021
747,2021-01-17,2490,1,2021,1-2021
748,2021-01-18,2639,1,2021,1-2021
749,2021-01-19,1886,1,2021,1-2021
750,2021-01-20,2003,1,2021,1-2021
751,2021-01-21,1966,1,2021,1-2021
752,2021-01-22,1687,1,2021,1-2021
753,2021-01-23,2839,1,2021,1-2021
754,2021-01-24,1064,1,2021,1-2021
755,2021-01-25,1696,1,2021,1-2021
756,2021-01-26,1128,1,2021,1-2021
757,2021-01-27,1280,1,2021,1-2021
758,2021-01-28,1284,1,2021,1-2021
759,2021-01-29,2256,1,2021,1-2021
760,2021-01-30,2615,1,2021,1-2021
761,2021-01-31,2335,1,2021,1-2021
762,2021-02-01,1673,2,2021,2-2021
763,2021-02-02,1830,2,2021,2-2021
764,2021-02-03,2162,2,2021,2-2021
765,2021-02-04,2171,2,2021,2-2021
766,2021-02-05,2500,2,2021,2-2021
767,2021-02-06,3066,2,2021,2-2021
768,2021-02-07,2404,2,2021,2-2021
769,2021-02-08,1839,2,2021,2-2021
770,2021-02-09,1967,2,2021,2-2021
771,2021-02-10,2264,2,2021,2-2021
772,2021-02-11,1348,2,2021,2-2021
773,2021-02-12,2473,2,2021,2-2021
774,2021-02-13,2569,2,2021,2-2021
775,2021-02-14,1893,2,2021,2-2021
776,2021-02-15,1454,2,2021,2-2021
777,2021-02-16,1871,2,2021,2-2021
778,2021-02-17,2222,2,2021,2-2021
779,2021-02-18,2198,2,2021,2-2021
780,2021-02-19,1968,2,2021,2-2021
781,2021-02-20,2794,2,2021,2-2021
782,2021-02-21,2572,2,2021,2-2021
783,2021-02-22,2194,2,2021,2-2021
784,2021-02-23,2445,2,2021,2-2021
785,2021-02-24,2421,2,2021,2-2021
786,2021-02-25,2499,2,2021,2-2021
787,2021-02-26,2632,2,2021,2-2021
788,2021-02-27,3024,2,2021,2-2021
789,2021-02-28,2765,2,2021,2-2021
790,2021-03-01,2172,3,2021,3-2021
791,2021-03-02,2339,3,2021,3-2021
792,2021-03-03,2238,3,2021,3-2021
793,2021-03-04,2299,3,2021,3-2021
794,2021-03-05,2745,3,2021,3-2021
795,2021-03-06,3050,3,2021,3-2021
796,2021-03-07,2538,3,2021,3-2021
797,2021-03-08,2023,3,2021,3-2021
798,2021-03-09,1641,3,2021,3-2021
799,2021-03-10,1860,3,2021,3-2021
800,2021-03-11,2262,3,2021,3-2021
801,2021-03-12,2695,3,2021,3-2021
802,2021-03-13,2829,3,2021,3-2021
803,2021-03-14,1352,3,2021,3-2021
804,2021-03-15,1886,3,2021,3-2021
805,2021-03-16,2399,3,2021,3-2021
806,2021-03-17,2370,3,2021,3-2021
807,2021-03-18,1242,3,2021,3-2021
808,2021-03-19,2709,3,2021,3-2021
809,2021-03-20,3095,3,2021,3-2021
810,2021-03-21,2626,3,2021,3-2021
811,2021-03-22,2212,3,2021,3-2021
812,2021-03-23,2396,3,2021,3-2021
813,2021-03-24,2532,3,2021,3-2021
814,2021-03-25,2593,3,2021,3-2021
815,2021-03-26,3042,3,2021,3-2021
816,2021-03-27,3555,3,2021,3-2021
817,2021-03-28,2820,3,2021,3-2021
818,2021-03-29,2306,3,2021,3-2021
819,2021-03-30,2783,3,2021,3-2021
820,2021-03-31,3132,3,2021,3-2021
821,2021-04-01,3102,4,2021,4-2021
822,2021-04-02,3099,4,2021,4-2021
823,2021-04-03,3025,4,2021,4-2021
824,2021-04-04,2455,4,2021,4-2021
825,2021-04-05,2323,4,2021,4-2021
826,2021-04-06,2682,4,2021,4-2021
827,2021-04-07,2883,4,2021,4-2021
828,2021-04-08,3007,4,2021,4-2021
829,2021-04-09,3103,4,2021,4-2021
830,2021-04-10,3423,4,2021,4-2021
831,2021-04-11,2846,4,2021,4-2021
832,2021-04-12,2505,4,2021,4-2021
833,2021-04-13,2553,4,2021,4-2021
834,2021-04-14,2837,4,2021,4-2021
835,2021-04-15,2885,4,2021,4-2021
836,2021-04-16,3121,4,2021,4-2021
837,2021-04-17,3392,4,2021,4-2021
838,2021-04-18,3130,4,2021,4-2021
839,2021-04-19,2484,4,2021,4-2021
840,2021-04-20,2858,4,2021,4-2021
841,2021-04-21,2635,4,2021,4-2021
842,2021-04-22,2636,4,2021,4-2021
843,2021-04-23,3095,4,2021,4-2021
844,2021-04-24,3382,4,2021,4-2021
845,2021-04-25,1718,4,2021,4-2021
846,2021-04-26,2730,4,2021,4-2021
847,2021-04-27,3052,4,2021,4-2021
848,2021-04-28,3219,4,2021,4-2021
849,2021-04-29,2939,4,2021,4-2021
850,2021-04-30,3004,4,2021,4-2021
